indicator_id,name,unit,datetime,value,geo_id,geo_name,geo_agg
4,Generación programada PBF Nuclear,,2025-10-29 00:00:00+01:00,4993.3,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 01:00:00+01:00,4993.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 02:00:00+01:00,4993.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 03:00:00+01:00,4994.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 04:00:00+01:00,4995.1,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 05:00:00+01:00,4994.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 06:00:00+01:00,4995.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 07:00:00+01:00,4995.5,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 08:00:00+01:00,4997.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 09:00:00+01:00,4994.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 10:00:00+01:00,4994.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 11:00:00+01:00,4992.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 12:00:00+01:00,4987.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 13:00:00+01:00,4984.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 14:00:00+01:00,4983.1,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 15:00:00+01:00,4980.4,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 16:00:00+01:00,4980.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 17:00:00+01:00,4979.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 18:00:00+01:00,4984.4,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 19:00:00+01:00,4986.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 20:00:00+01:00,4989.4,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 21:00:00+01:00,4991.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 22:00:00+01:00,4993.6,8741,Península,
4,Generación programada PBF Nuclear,,2025-10-29 23:00:00+01:00,4994.6,8741,Península,
