indicator_id,name,unit,datetime,value,geo_id,geo_name,geo_agg
12,Generación programada PBF Eólica terrestre,,2025-10-29 00:00:00+01:00,10192.7,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 01:00:00+01:00,10377.1,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 02:00:00+01:00,10213.1,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 03:00:00+01:00,9995.4,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 04:00:00+01:00,9906.6,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 05:00:00+01:00,9894.1,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 06:00:00+01:00,9984.8,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 07:00:00+01:00,10127.4,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 08:00:00+01:00,9974.0,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 09:00:00+01:00,9734.9,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 10:00:00+01:00,9440.2,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 11:00:00+01:00,9292.9,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 12:00:00+01:00,9101.2,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 13:00:00+01:00,8803.5,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 14:00:00+01:00,8229.1,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 15:00:00+01:00,7513.2,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 16:00:00+01:00,6698.6,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 17:00:00+01:00,6141.0,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 18:00:00+01:00,5752.8,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 19:00:00+01:00,5350.0,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 20:00:00+01:00,5034.4,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 21:00:00+01:00,4705.1,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 22:00:00+01:00,4342.9,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-10-29 23:00:00+01:00,4032.7,8741,Península,
