indicator_id,name,unit,datetime,value,geo_id,geo_name,geo_agg
1,Generación programada PBF Hidráulica UGH,,2025-11-04 00:00:00+01:00,2475.0,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 01:00:00+01:00,2300.5,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 02:00:00+01:00,1085.9,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 03:00:00+01:00,1082.7,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 04:00:00+01:00,1071.8,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 05:00:00+01:00,1183.9,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 06:00:00+01:00,2779.4,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 07:00:00+01:00,3218.0,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 08:00:00+01:00,3233.7,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 09:00:00+01:00,1108.9,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 10:00:00+01:00,959.7,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 11:00:00+01:00,1221.2,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 12:00:00+01:00,1221.2,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 13:00:00+01:00,1245.1,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 14:00:00+01:00,1220.0,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 15:00:00+01:00,924.2,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 16:00:00+01:00,881.6,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 17:00:00+01:00,2499.7,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 18:00:00+01:00,3445.3,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 19:00:00+01:00,3755.4,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 20:00:00+01:00,3866.0,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 21:00:00+01:00,3497.8,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 22:00:00+01:00,1349.6,8741,Península,
1,Generación programada PBF Hidráulica UGH,,2025-11-04 23:00:00+01:00,990.2,8741,Península,
