indicator_id,name,unit,datetime,value,geo_id,geo_name,geo_agg
12,Generación programada PBF Eólica terrestre,,2025-11-04 00:00:00+01:00,9147.7,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 01:00:00+01:00,9532.3,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 02:00:00+01:00,9809.0,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 03:00:00+01:00,9891.1,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 04:00:00+01:00,9953.7,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 05:00:00+01:00,9970.2,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 06:00:00+01:00,10008.8,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 07:00:00+01:00,10051.0,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 08:00:00+01:00,10170.7,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 09:00:00+01:00,9881.7,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 10:00:00+01:00,9702.8,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 11:00:00+01:00,9338.2,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 12:00:00+01:00,9632.9,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 13:00:00+01:00,9375.7,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 14:00:00+01:00,10061.9,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 15:00:00+01:00,10877.0,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 16:00:00+01:00,11214.2,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 17:00:00+01:00,11996.8,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 18:00:00+01:00,13001.2,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 19:00:00+01:00,13679.2,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 20:00:00+01:00,14321.9,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 21:00:00+01:00,14765.5,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 22:00:00+01:00,15097.1,8741,Península,
12,Generación programada PBF Eólica terrestre,,2025-11-04 23:00:00+01:00,15243.3,8741,Península,
